,word1,word2,similarity
1888,plundered,steal,9.75
1889,transvestite,person,4.86
1890,transvestite,homosexual,3.67
1891,retraction,motion,5.83
1892,retraction,withdrawal,8.75
1893,enslaves,subjugate,8.78
1894,carburettors,mechanical,7.57
1895,explorer,diver,6.86
1896,perfectible,perfect,6.67
1897,stimulates,prompt,4.50
1898,stimulates,quicken,6.43
1899,concurrencies,agreement,9.11
1900,concurrencies,cooperation,6.83
1901,emulsify,change,5.00
1902,internationalisms,scope,0.43
1903,internationalisms,doctrine,3.80
1904,cylindric,rounded,8.12
1905,sexually,sexy,8.00
1906,afghani,iranian,5.20
1907,animalism,doctrine,0.86
1908,animalism,disposition,3.25
1909,latinist,classicist,6.29
1910,punjabi,sanskrit,6.00
1911,punjabi,indian,6.83
1912,exterminate,destroy,9.67
1913,exterminate,kill,9.88
1914,consign,check,2.67
1915,respectively,individual,3.75
1916,receiving,fence,0.14
1917,unicycle,wheel,7.00
1918,unicycle,bicycle,7.29
1919,incised,cut,8.78
1920,incised,compound,1.14
1921,perfective,future,0.62
1922,perfective,aspect,3.40
1923,apprenticeship,position,5.75
1924,reporters,reporter,9.78
1925,houseful,containerful,4.71
1926,irreverence,evil,1.62
1927,unostentatious,tasteful,7.50
1928,disadvantaged,underprivileged,8.14
1929,combatted,wrestle,6.60
1930,snooper,eavesdropper,8.89
1931,researchers,fieldworker,6.50
1932,resides,populate,6.50
1933,individualize,distinguish,8.29
1934,individualize,change,4.25
1935,coinsurance,insurance,6.50
1936,micrometer,nanometer,7.14
1937,micrometer,caliper,2.83
1938,postcode,address,8.00
1939,encrusted,coat,7.29
1940,encrusted,decorate,5.83
1941,undissolved,unmelted,9.22
1942,fastness,fast,8.12
1943,remainder,sell,2.17
1944,remainder,part,6.17
1945,marginality,position,6.14
1946,unmanned,faze,1.62
1947,refuels,fuel,7.86
1948,sidewinder,rattlesnake,7.29
1949,sidewinder,missile,7.29
1950,federalize,unite,7.43
1951,casteless,unwanted,7.50
1952,animalize,change,3.00
1953,reproves,knock,5.50
1954,characters,being,4.40
1955,characters,scratch,0.00
1956,conjecture,hypothesis,10.00
1957,symmetrical,balanced,10.00
1958,allurement,temptation,9.78
1959,allurement,invitation,8.86
1960,binging,eat,7.43
1961,extractor,forceps,8.50
1962,photographer,paparazzo,7.60
1963,perspectives,eye,4.67
1964,perspectives,point,6.43
1965,disinflation,economic,5.83
1966,interplanetary,international,5.62
1967,interplanetary,unsettled,2.00
1968,trilogies,trio,8.33
1969,poisoning,corrupt,7.25
1970,poisoning,poison,9.62
1971,bobbers,float,9.00
1972,portrayer,painter,7.29
1973,invariable,hard-and-fast,6.57
1974,invariable,parameter,3.60
1975,constrict,astringe,6.33
1976,constrict,choke,8.40
1977,extraversion,sociability,8.71
1978,frivolously,superficial,7.86
1979,remounted,mount,7.60
1980,remounted,hop,0.29
1981,reviles,abuse,5.86
1982,discounters,mercantile,5.67
1983,confinement,restraint,9.33
1984,consciousness,knowing,8.20
1985,consciousness,self,5.86
1986,believing,feel,6.00
1987,believing,believe,9.75
1988,regimental,control,7.00
1989,regimental,form,5.00
1990,subdivided,subdivide,9.50
1991,subdivided,divide,6.00
1992,sustainable,continue,7.86
1993,standardise,gauge,6.50
1994,standardise,measure,7.12
1995,defrayed,pay,3.80
1996,devilishly,cook,0.22
1997,devilishly,antagonize,5.50
1998,disapproving,discountenance,5.40
1999,subspaces,mathematical,6.57
2000,connoting,imply,7.67
2001,connoting,express,5.57
2002,inheritance,transfer,5.71
2003,inheritance,acquisition,7.00
2004,archery,sport,7.00
2005,sufficed,serve,5.20
2006,belligerence,hostility,8.67
2007,procreating,brood,7.17
2008,gelatinous,thick,8.00
2009,villainous,wicked,9.75
2010,harmony,congruity,8.25
2011,harmony,music,7.25
2012,inoffensive,innocuous,8.83
2013,insurrectionist,young,3.00
2014,inquisitive,curious,8.40
2015,inquisitive,inquiring,8.43
2016,extraterrestrial,hypothetical,3.20
2017,triclinic,monoclinic,5.40
2018,murderer,killer,9.78
2019,concurrency,agreement,9.00
2020,concurrency,cooperation,7.33
2021,historically,real,4.71
2022,nontoxic,antitoxic,7.00
2023,nontoxic,edible,6.43
2024,strengthened,sandbag,5.00
2025,strengthened,brace,7.17
2026,incontrovertible,undeniable,7.50
2027,incontrovertible,incontestable,7.50
2028,rumbled,sound,6.50
2029,intragroup,intramural,6.38
2030,exceptionally,extraordinary,8.80
2031,irredeemable,wicked,6.43
2032,irredeemable,inconvertible,6.57
2033,snickering,laugh,7.71
