,type,word1,word2,word3,target
5170,5c,dupe,gullibility,chastity,nun
5171,5c,novice,inexperience,chastity,nun
5172,5c,beggar,poverty,emotional,menopause
5173,5c,dupe,gullibility,emotional,menopause
5174,5c,novice,inexperience,emotional,menopause
5175,5c,beggar,poverty,war,soldier
5176,5c,dupe,gullibility,war,soldier
5177,5c,novice,inexperience,war,soldier
5178,5c,beggar,poverty,skinny,athlete
5179,5c,dupe,gullibility,skinny,athlete
5180,5c,novice,inexperience,skinny,athlete
5181,8d,eat,satiation,breathe,live
5182,8d, flee,escape,breathe,live
5183,8d,fertilize,grow,breathe,live
5184,8d,eat,satiation,study,learn
5185,8d, flee,escape,study,learn
5186,8d,fertilize,grow,study,learn
5187,8d,eat,satiation,speak,communicate
5188,8d, flee,escape,speak,communicate
5189,8d,fertilize,grow,speak,communicate
5190,8d,eat,satiation,drink,hydrate
5191,8d, flee,escape,drink,hydrate
5192,8d,fertilize,grow,drink,hydrate
5193,8d,eat,satiation,wash,clean
5194,8d, flee,escape,wash,clean
5195,8d,fertilize,grow,wash,clean
5196,8d,eat,satiation,work,earn
5197,8d, flee,escape,work,earn
5198,8d,fertilize,grow,work,earn
5199,8d,eat,satiation,sleep,rest
5200,8d, flee,escape,sleep,rest
5201,8d,fertilize,grow,sleep,rest
5202,8d,eat,satiation,bathe,clean
5203,8d, flee,escape,bathe,clean
5204,8d,fertilize,grow,bathe,clean
5205,8d,eat,satiation,exercise,healthy
5206,8d, flee,escape,exercise,healthy
5207,8d,fertilize,grow,exercise,healthy
5208,8d,eat,satiation,trim,shorten
5209,8d, flee,escape,trim,shorten
5210,8d,fertilize,grow,trim,shorten
5211,8d,eat,satiation,ignite,burn
5212,8d, flee,escape,ignite,burn
5213,8d,fertilize,grow,ignite,burn
5214,8d,eat,satiation,read,learn
5215,8d, flee,escape,read,learn
5216,8d,fertilize,grow,read,learn
5217,8d,eat,satiation,flirt,seduce
5218,8d, flee,escape,flirt,seduce
5219,8d,fertilize,grow,flirt,seduce
5220,8d,eat,satiation,cook,eat
5221,8d, flee,escape,cook,eat
5222,8d,fertilize,grow,cook,eat
5223,8d,eat,satiation,advertise,promote
5224,8d, flee,escape,advertise,promote
5225,8d,fertilize,grow,advertise,promote
5226,8d,eat,satiation,burnish,shine
5227,8d, flee,escape,burnish,shine
5228,8d,fertilize,grow,burnish,shine
5229,8d,eat,satiation,speak,express
5230,8d, flee,escape,speak,express
5231,8d,fertilize,grow,speak,express
5232,8d,eat,satiation,shoot,kill
5233,8d, flee,escape,shoot,kill
5234,8d,fertilize,grow,shoot,kill
5235,8d,eat,satiation,run,exercise
5236,8d, flee,escape,run,exercise
5237,8d,fertilize,grow,run,exercise
5238,8d,eat,satiation,fight,win
5239,8d, flee,escape,fight,win
5240,8d,fertilize,grow,fight,win
5241,8d,eat,satiation,jog,exercise
5242,8d, flee,escape,jog,exercise
5243,8d,fertilize,grow,jog,exercise
5244,8d,eat,satiation,play,enjoy
5245,8d, flee,escape,play,enjoy
5246,8d,fertilize,grow,play,enjoy
5247,8d,eat,satiation,purchase,possess
5248,8d, flee,escape,purchase,possess
5249,8d,fertilize,grow,purchase,possess
5250,8d,eat,satiation,buy,own
5251,8d, flee,escape,buy,own
5252,8d,fertilize,grow,buy,own
5253,8d,eat,satiation,listen,hear
5254,8d, flee,escape,listen,hear
5255,8d,fertilize,grow,listen,hear
5256,8d,eat,satiation,fight,defend
5257,8d, flee,escape,fight,defend
5258,8d,fertilize,grow,fight,defend
5259,8d,eat,satiation,spank,punish
5260,8d, flee,escape,spank,punish
5261,8d,fertilize,grow,spank,punish
5262,8d,eat,satiation,assault,injure
5263,8d, flee,escape,assault,injure
5264,8d,fertilize,grow,assault,injure
5265,8d,eat,satiation,read,know
5266,8d, flee,escape,read,know
5267,8d,fertilize,grow,read,know
5268,8d,eat,satiation,steal,gain
5269,8d, flee,escape,steal,gain
5270,8d,fertilize,grow,steal,gain
5271,8d,eat,satiation,drive,arrive
5272,8d, flee,escape,drive,arrive
5273,8d,fertilize,grow,drive,arrive
5274,8d,eat,satiation,listen,enjoy
5275,8d, flee,escape,listen,enjoy
5276,8d,fertilize,grow,listen,enjoy
5277,8d,eat,satiation,light,illumination
5278,8d, flee,escape,light,illumination
5279,8d,fertilize,grow,light,illumination
5280,8d,eat,satiation,reach,hold
5281,8d, flee,escape,reach,hold
5282,8d,fertilize,grow,reach,hold
5283,8d,eat,satiation,shine,burnish
5284,8d, flee,escape,shine,burnish
5285,8d,fertilize,grow,shine,burnish
5286,8d,eat,satiation,injure,assault
5287,8d, flee,escape,injure,assault
5288,8d,fertilize,grow,injure,assault
5289,8d,eat,satiation,purchase,shop
5290,8d, flee,escape,purchase,shop
5291,8d,fertilize,grow,purchase,shop
5292,8d,eat,satiation,learn,study
5293,8d, flee,escape,learn,study
5294,8d,fertilize,grow,learn,study
5295,8d,eat,satiation,hungry,starving
5296,8d, flee,escape,hungry,starving
5297,8d,fertilize,grow,hungry,starving
5298,8d,eat,satiation,clean,bathe
5299,8d, flee,escape,clean,bathe
5300,8d,fertilize,grow,clean,bathe
5301,8d,eat,satiation,starving,hungry
5302,8d, flee,escape,starving,hungry
5303,8d,fertilize,grow,starving,hungry
5304,8f,anesthetic,numbness,joke,laughter
5305,8f, ballast,stability,joke,laughter
5306,8f,camouflage,concealment,joke,laughter
5307,8f,anesthetic,numbness,glue,adhesion
5308,8f, ballast,stability,glue,adhesion
5309,8f,camouflage,concealment,glue,adhesion
5310,8f,anesthetic,numbness,fire,warmth
5311,8f, ballast,stability,fire,warmth
5312,8f,camouflage,concealment,fire,warmth
5313,8f,anesthetic,numbness,education,enlightenment
5314,8f, ballast,stability,education,enlightenment
5315,8f,camouflage,concealment,education,enlightenment
5316,8f,anesthetic,numbness,lock,security
5317,8f, ballast,stability,lock,security
5318,8f,camouflage,concealment,lock,security
5319,8f,anesthetic,numbness,exercise,fitness
5320,8f, ballast,stability,exercise,fitness
5321,8f,camouflage,concealment,exercise,fitness
5322,8f,anesthetic,numbness,aphrodisiac,lust
5323,8f, ballast,stability,aphrodisiac,lust
5324,8f,camouflage,concealment,aphrodisiac,lust
5325,8f,anesthetic,numbness,food,nourishment
5326,8f, ballast,stability,food,nourishment
5327,8f,camouflage,concealment,food,nourishment
5328,8f,anesthetic,numbness,coat,warmth
5329,8f, ballast,stability,coat,warmth
5330,8f,camouflage,concealment,coat,warmth
5331,8f,anesthetic,numbness,tylenol,relief
5332,8f, ballast,stability,tylenol,relief
5333,8f,camouflage,concealment,tylenol,relief
5334,8f,anesthetic,numbness,water,hydration
5335,8f, ballast,stability,water,hydration
5336,8f,camouflage,concealment,water,hydration
5337,8f,anesthetic,numbness,hug,comfort
5338,8f, ballast,stability,hug,comfort
5339,8f,camouflage,concealment,hug,comfort
5340,8f,anesthetic,numbness,food,satiety
5341,8f, ballast,stability,food,satiety
5342,8f,camouflage,concealment,food,satiety
5343,8f,anesthetic,numbness,alcohol,drunkenness
5344,8f, ballast,stability,alcohol,drunkenness
5345,8f,camouflage,concealment,alcohol,drunkenness
5346,8f,anesthetic,numbness,heroin,euphoria
5347,8f, ballast,stability,heroin,euphoria
5348,8f,camouflage,concealment,heroin,euphoria
5349,8f,anesthetic,numbness,salt,flavor
5350,8f, ballast,stability,salt,flavor
5351,8f,camouflage,concealment,salt,flavor
5352,8f,anesthetic,numbness,medicine,recovery
5353,8f, ballast,stability,medicine,recovery
5354,8f,camouflage,concealment,medicine,recovery
5355,8f,anesthetic,numbness,automobile,transportation
5356,8f, ballast,stability,automobile,transportation
5357,8f,camouflage,concealment,automobile,transportation
5358,8f,anesthetic,numbness,sleep,restfulness
5359,8f, ballast,stability,sleep,restfulness
5360,8f,camouflage,concealment,sleep,restfulness
5361,8f,anesthetic,numbness,honey,sweetness
5362,8f, ballast,stability,honey,sweetness
5363,8f,camouflage,concealment,honey,sweetness
5364,8f,anesthetic,numbness,punch,pain
5365,8f, ballast,stability,punch,pain
5366,8f,camouflage,concealment,punch,pain
5367,8f,anesthetic,numbness,combustion,fire
5368,8f, ballast,stability,combustion,fire
5369,8f,camouflage,concealment,combustion,fire
5370,8f,anesthetic,numbness,advertisement,desire
5371,8f, ballast,stability,advertisement,desire
5372,8f,camouflage,concealment,advertisement,desire
5373,8f,anesthetic,numbness,food,satiation
5374,8f, ballast,stability,food,satiation
5375,8f,camouflage,concealment,food,satiation
5376,8f,anesthetic,numbness,aspirin,healing
5377,8f, ballast,stability,aspirin,healing
5378,8f,camouflage,concealment,aspirin,healing
5379,8f,anesthetic,numbness,bulb,light
5380,8f, ballast,stability,bulb,light
5381,8f,camouflage,concealment,bulb,light
5382,8f,anesthetic,numbness,steroids,muscles
5383,8f, ballast,stability,steroids,muscles
5384,8f,camouflage,concealment,steroids,muscles
5385,8f,anesthetic,numbness,blow,pain
5386,8f, ballast,stability,blow,pain
5387,8f,camouflage,concealment,blow,pain
5388,8f,anesthetic,numbness,dog,companionship
5389,8f, ballast,stability,dog,companionship
5390,8f,camouflage,concealment,dog,companionship
5391,8f,anesthetic,numbness,smile,friendship
5392,8f, ballast,stability,smile,friendship
5393,8f,camouflage,concealment,smile,friendship
5394,8f,anesthetic,numbness,fidelity,devotion
5395,8f, ballast,stability,fidelity,devotion
5396,8f,camouflage,concealment,fidelity,devotion
5397,8f,anesthetic,numbness,insult,provocation
5398,8f, ballast,stability,insult,provocation
5399,8f,camouflage,concealment,insult,provocation
5400,8f,anesthetic,numbness,rain,damp
5401,8f, ballast,stability,rain,damp
5402,8f,camouflage,concealment,rain,damp
5403,8f,anesthetic,numbness,infidelity,divorce
5404,8f, ballast,stability,infidelity,divorce
5405,8f,camouflage,concealment,infidelity,divorce
5406,8f,anesthetic,numbness,productive,fruitful
5407,8f, ballast,stability,productive,fruitful
5408,8f,camouflage,concealment,productive,fruitful
5409,8f,anesthetic,numbness,gasoline,fuel
5410,8f, ballast,stability,gasoline,fuel
5411,8f,camouflage,concealment,gasoline,fuel
5412,8f,anesthetic,numbness,sweetness,honey
5413,8f, ballast,stability,sweetness,honey
5414,8f,camouflage,concealment,sweetness,honey
5415,8f,anesthetic,numbness,satiation,food
5416,8f, ballast,stability,satiation,food
5417,8f,camouflage,concealment,satiation,food
5418,8f,anesthetic,numbness,transportation,automobile
5419,8f, ballast,stability,transportation,automobile
5420,8f,camouflage,concealment,transportation,automobile
5421,8f,anesthetic,numbness,desire,advertisement
5422,8f, ballast,stability,desire,advertisement
5423,8f,camouflage,concealment,desire,advertisement
5424,8f,anesthetic,numbness,euphoria,heroin
5425,8f, ballast,stability,euphoria,heroin
5426,8f,camouflage,concealment,euphoria,heroin
5427,9b,bakery,bread,factory,goods
5428,9b,quarry,rock,factory,goods
5429,9b,laboratory,science,factory,goods
5430,9b,bakery,bread,mill,flour
5431,9b,quarry,rock,mill,flour
5432,9b,laboratory,science,mill,flour
5433,9b,bakery,bread,factory,car
5434,9b,quarry,rock,factory,car
5435,9b,laboratory,science,factory,car
5436,9b,bakery,bread,mine,coal
5437,9b,quarry,rock,mine,coal
5438,9b,laboratory,science,mine,coal
5439,9b,bakery,bread,refinery,oil
5440,9b,quarry,rock,refinery,oil
5441,9b,laboratory,science,refinery,oil
5442,9b,bakery,bread,press,books
5443,9b,quarry,rock,press,books
5444,9b,laboratory,science,press,books
5445,9b,bakery,bread,restaurant,food
5446,9b,quarry,rock,restaurant,food
5447,9b,laboratory,science,restaurant,food
5448,9b,bakery,bread,factory,product
5449,9b,quarry,rock,factory,product
5450,9b,laboratory,science,factory,product
5451,9b,bakery,bread,restaurant,meals
5452,9b,quarry,rock,restaurant,meals
5453,9b,laboratory,science,restaurant,meals
5454,9b,bakery,bread,kitchen,food
5455,9b,quarry,rock,kitchen,food
5456,9b,laboratory,science,kitchen,food
5457,9b,bakery,bread,orchard,apple
5458,9b,quarry,rock,orchard,apple
5459,9b,laboratory,science,orchard,apple
5460,9b,bakery,bread,theater,play
5461,9b,quarry,rock,theater,play
5462,9b,laboratory,science,theater,play
5463,9b,bakery,bread,bar,cocktail
5464,9b,quarry,rock,bar,cocktail
5465,9b,laboratory,science,bar,cocktail
5466,9b,bakery,bread,mines,coal
5467,9b,quarry,rock,mines,coal
5468,9b,laboratory,science,mines,coal
5469,9b,bakery,bread,womb,baby
5470,9b,quarry,rock,womb,baby
5471,9b,laboratory,science,womb,baby
5472,9b,bakery,bread,uterus,baby
5473,9b,quarry,rock,uterus,baby
5474,9b,laboratory,science,uterus,baby
5475,9b,bakery,bread,dairy,milk
5476,9b,quarry,rock,dairy,milk
5477,9b,laboratory,science,dairy,milk
5478,9b,bakery,bread,pharmacy,medicine
5479,9b,quarry,rock,pharmacy,medicine
5480,9b,laboratory,science,pharmacy,medicine
5481,9b,bakery,bread,studio,art
5482,9b,quarry,rock,studio,art
5483,9b,laboratory,science,studio,art
5484,9b,bakery,bread,school,education
5485,9b,quarry,rock,school,education
5486,9b,laboratory,science,school,education
5487,9b,bakery,bread,factory,tires
5488,9b,quarry,rock,factory,tires
5489,9b,laboratory,science,factory,tires
5490,9b,bakery,bread,lake,fishing
5491,9b,quarry,rock,lake,fishing
5492,9b,laboratory,science,lake,fishing
5493,9b,bakery,bread,school,learning
5494,9b,quarry,rock,school,learning
5495,9b,laboratory,science,school,learning
5496,9b,bakery,bread,school,student
5497,9b,quarry,rock,school,student
5498,9b,laboratory,science,school,student
5499,9b,bakery,bread,bank,loans
5500,9b,quarry,rock,bank,loans
5501,9b,laboratory,science,bank,loans
5502,9b,bakery,bread,forest,trees
5503,9b,quarry,rock,forest,trees
5504,9b,laboratory,science,forest,trees
5505,9b,bakery,bread,school,students
5506,9b,quarry,rock,school,students
5507,9b,laboratory,science,school,students
5508,9b,bakery,bread,hall,music
5509,9b,quarry,rock,hall,music
5510,9b,laboratory,science,hall,music
5511,9b,bakery,bread,marina,boat
5512,9b,quarry,rock,marina,boat
5513,9b,laboratory,science,marina,boat
5514,9b,bakery,bread,library,book
5515,9b,quarry,rock,library,book
5516,9b,laboratory,science,library,book
5517,9b,bakery,bread,gym,muscles
5518,9b,quarry,rock,gym,muscles
5519,9b,laboratory,science,gym,muscles
5520,9b,bakery,bread,zoo,animals
5521,9b,quarry,rock,zoo,animals
5522,9b,laboratory,science,zoo,animals
5523,9b,bakery,bread,warehouse,boxes
5524,9b,quarry,rock,warehouse,boxes
5525,9b,laboratory,science,warehouse,boxes
5526,9b,bakery,bread,zoo,animal
5527,9b,quarry,rock,zoo,animal
5528,9b,laboratory,science,zoo,animal
5529,9b,bakery,bread,aquarium,fish
5530,9b,quarry,rock,aquarium,fish
5531,9b,laboratory,science,aquarium,fish
5532,9b,bakery,bread,refrigerator,food
5533,9b,quarry,rock,refrigerator,food
5534,9b,laboratory,science,refrigerator,food
5535,9b,bakery,bread,boat,marina
5536,9b,quarry,rock,boat,marina
5537,9b,laboratory,science,boat,marina
5538,9b,bakery,bread,yard,grass
5539,9b,quarry,rock,yard,grass
5540,9b,laboratory,science,yard,grass
5541,9b,bakery,bread,goods,factory
5542,9b,quarry,rock,goods,factory
5543,9b,laboratory,science,goods,factory
5544,9b,bakery,bread,muscles,gym
5545,9b,quarry,rock,muscles,gym
5546,9b,laboratory,science,muscles,gym
5547,9b,bakery,bread,student,school
5548,9b,quarry,rock,student,school
5549,9b,laboratory,science,student,school
5550,9b,bakery,bread,fish,aquarium
5551,9b,quarry,rock,fish,aquarium
5552,9b,laboratory,science,fish,aquarium
5553,4e,happy,morbid,fragile,unbreakable
5554,4e,vigilant,careless,fragile,unbreakable
5555,4e,slow,stationary,fragile,unbreakable
5556,4e,happy,morbid,lazy,productive
5557,4e,vigilant,careless,lazy,productive
5558,4e,slow,stationary,lazy,productive
5559,4e,happy,morbid,thin,chubby
5560,4e,vigilant,careless,thin,chubby
5561,4e,slow,stationary,thin,chubby
5562,4e,happy,morbid,alive,dead
5563,4e,vigilant,careless,alive,dead
5564,4e,slow,stationary,alive,dead
5565,4e,happy,morbid,loud,silent
5566,4e,vigilant,careless,loud,silent
5567,4e,slow,stationary,loud,silent
5568,4e,happy,morbid,fast,slow
5569,4e,vigilant,careless,fast,slow
5570,4e,slow,stationary,fast,slow
5571,4e,happy,morbid,hot,cold
5572,4e,vigilant,careless,hot,cold
5573,4e,slow,stationary,hot,cold
5574,4e,happy,morbid,agitated,peaceful
5575,4e,vigilant,careless,agitated,peaceful
5576,4e,slow,stationary,agitated,peaceful
5577,4e,happy,morbid,productive,lazy
5578,4e,vigilant,careless,productive,lazy
5579,4e,slow,stationary,productive,lazy
5580,4e,happy,morbid,social,reclusive
5581,4e,vigilant,careless,social,reclusive
5582,4e,slow,stationary,social,reclusive
5583,4e,happy,morbid,omniscient,ignorant
5584,4e,vigilant,careless,omniscient,ignorant
5585,4e,slow,stationary,omniscient,ignorant
5586,4e,happy,morbid,funny,boring
5587,4e,vigilant,careless,funny,boring
5588,4e,slow,stationary,funny,boring
5589,4e,happy,morbid,windy,calm
5590,4e,vigilant,careless,windy,calm
5591,4e,slow,stationary,windy,calm
5592,4e,happy,morbid,free,imprisoned
5593,4e,vigilant,careless,free,imprisoned
5594,4e,slow,stationary,free,imprisoned
5595,4e,happy,morbid,perplexed,certain
5596,4e,vigilant,careless,perplexed,certain
5597,4e,slow,stationary,perplexed,certain
5598,4e,happy,morbid,tedious,interesting
5599,4e,vigilant,careless,tedious,interesting
5600,4e,slow,stationary,tedious,interesting
5601,4e,happy,morbid,sleepy,alert
5602,4e,vigilant,careless,sleepy,alert
5603,4e,slow,stationary,sleepy,alert
5604,4e,happy,morbid,mobile,inert
5605,4e,vigilant,careless,mobile,inert
5606,4e,slow,stationary,mobile,inert
5607,4e,happy,morbid,lucid,insane
5608,4e,vigilant,careless,lucid,insane
5609,4e,slow,stationary,lucid,insane
5610,4e,happy,morbid,evil,good
5611,4e,vigilant,careless,evil,good
5612,4e,slow,stationary,evil,good
5613,4e,happy,morbid,precise,clumsy
5614,4e,vigilant,careless,precise,clumsy
5615,4e,slow,stationary,precise,clumsy
5616,4e,happy,morbid,old,young
5617,4e,vigilant,careless,old,young
5618,4e,slow,stationary,old,young
5619,4e,happy,morbid,rich,poor
5620,4e,vigilant,careless,rich,poor
5621,4e,slow,stationary,rich,poor
5622,4e,happy,morbid,gluttonous,abstemious
5623,4e,vigilant,careless,gluttonous,abstemious
5624,4e,slow,stationary,gluttonous,abstemious
5625,4e,happy,morbid,bellicose,irenic
5626,4e,vigilant,careless,bellicose,irenic
5627,4e,slow,stationary,bellicose,irenic
5628,4e,happy,morbid,tall,short
5629,4e,vigilant,careless,tall,short
5630,4e,slow,stationary,tall,short
5631,4e,happy,morbid,content,sad
5632,4e,vigilant,careless,content,sad
5633,4e,slow,stationary,content,sad
5634,4e,happy,morbid,boring,funny
5635,4e,vigilant,careless,boring,funny
5636,4e,slow,stationary,boring,funny
5637,4e,happy,morbid,faithful,philandering
5638,4e,vigilant,careless,faithful,philandering
5639,4e,slow,stationary,faithful,philandering
5640,4e,happy,morbid,bored,entertained
5641,4e,vigilant,careless,bored,entertained
5642,4e,slow,stationary,bored,entertained
5643,4e,happy,morbid,wise,ignorant
5644,4e,vigilant,careless,wise,ignorant
5645,4e,slow,stationary,wise,ignorant
5646,4e,happy,morbid,talkative,taciturn
5647,4e,vigilant,careless,talkative,taciturn
5648,4e,slow,stationary,talkative,taciturn
5649,4e,happy,morbid,frustrated,patient
5650,4e,vigilant,careless,frustrated,patient
5651,4e,slow,stationary,frustrated,patient
5652,4e,happy,morbid,insane,lucid
5653,4e,vigilant,careless,insane,lucid
5654,4e,slow,stationary,insane,lucid
5655,4e,happy,morbid,interesting,tedious
5656,4e,vigilant,careless,interesting,tedious
5657,4e,slow,stationary,interesting,tedious
5658,4e,happy,morbid,darkness,light
5659,4e,vigilant,careless,darkness,light
5660,4e,slow,stationary,darkness,light
5661,4e,happy,morbid,sexy,ugly
5662,4e,vigilant,careless,sexy,ugly
5663,4e,slow,stationary,sexy,ugly
5664,4e,happy,morbid,hungry,full
5665,4e,vigilant,careless,hungry,full
5666,4e,slow,stationary,hungry,full
5667,4e,happy,morbid,invisible,bright
5668,4e,vigilant,careless,invisible,bright
5669,4e,slow,stationary,invisible,bright
5670,4e,happy,morbid,fragrant,stinky
5671,4e,vigilant,careless,fragrant,stinky
5672,4e,slow,stationary,fragrant,stinky
5673,4e,happy,morbid,fecund,barren
5674,4e,vigilant,careless,fecund,barren
5675,4e,slow,stationary,fecund,barren
5676,4e,happy,morbid,boredom,fun
5677,4e,vigilant,careless,boredom,fun
5678,4e,slow,stationary,boredom,fun
5679,4e,happy,morbid,discreet,garrulous
5680,4e,vigilant,careless,discreet,garrulous
5681,4e,slow,stationary,discreet,garrulous
5682,4e,happy,morbid,blue,red
5683,4e,vigilant,careless,blue,red
5684,4e,slow,stationary,blue,red
5685,4e,happy,morbid,red,blue
5686,4e,vigilant,careless,red,blue
5687,4e,slow,stationary,red,blue
5688,5a,beggar,poor,fire,hot
5689,5a,glass,fragile,fire,hot
5690,5a,hero,brave,fire,hot
5691,5a,beggar,poor,villain,evil
5692,5a,glass,fragile,villain,evil
5693,5a,hero,brave,villain,evil
5694,5a,beggar,poor,water,wet
5695,5a,glass,fragile,water,wet
5696,5a,hero,brave,water,wet
5697,5a,beggar,poor,tycoon,wealthy
5698,5a,glass,fragile,tycoon,wealthy
5699,5a,hero,brave,tycoon,wealthy
5700,5a,beggar,poor,snow,cold
5701,5a,glass,fragile,snow,cold
5702,5a,hero,brave,snow,cold
5703,5a,beggar,poor,candy,sweet
5704,5a,glass,fragile,candy,sweet
5705,5a,hero,brave,candy,sweet
5706,5a,beggar,poor,professor,intellectual
5707,5a,glass,fragile,professor,intellectual
5708,5a,hero,brave,professor,intellectual
5709,5a,beggar,poor,steel,strong
5710,5a,glass,fragile,steel,strong
5711,5a,hero,brave,steel,strong
5712,5a,beggar,poor,novice,inexperience
5713,5a,glass,fragile,novice,inexperience
5714,5a,hero,brave,novice,inexperience
5715,5a,beggar,poor,bigot,hateful
5716,5a,glass,fragile,bigot,hateful
5717,5a,hero,brave,bigot,hateful
5718,5a,beggar,poor,paper,flimsy
5719,5a,glass,fragile,paper,flimsy
5720,5a,hero,brave,paper,flimsy
5721,5a,beggar,poor,steel,tough
5722,5a,glass,fragile,steel,tough
5723,5a,hero,brave,steel,tough
5724,5a,beggar,poor,pillow,soft
5725,5a,glass,fragile,pillow,soft
5726,5a,hero,brave,pillow,soft
5727,5a,beggar,poor,diamond,shiny
5728,5a,glass,fragile,diamond,shiny
5729,5a,hero,brave,diamond,shiny
5730,5a,beggar,poor,clay,malleable
5731,5a,glass,fragile,clay,malleable
5732,5a,hero,brave,clay,malleable
5733,5a,beggar,poor,mogul,wealth
5734,5a,glass,fragile,mogul,wealth
5735,5a,hero,brave,mogul,wealth
5736,5a,beggar,poor,fire,heat
5737,5a,glass,fragile,fire,heat
5738,5a,hero,brave,fire,heat
5739,5a,beggar,poor,sunburn,painful
5740,5a,glass,fragile,sunburn,painful
5741,5a,hero,brave,sunburn,painful
5742,5a,beggar,poor,murderer,evil
5743,5a,glass,fragile,murderer,evil
5744,5a,hero,brave,murderer,evil
5745,5a,beggar,poor,plain,flat
5746,5a,glass,fragile,plain,flat
5747,5a,hero,brave,plain,flat
5748,5a,beggar,poor,pop,fizzy
5749,5a,glass,fragile,pop,fizzy
5750,5a,hero,brave,pop,fizzy
5751,5a,beggar,poor,blanket,soft
5752,5a,glass,fragile,blanket,soft
5753,5a,hero,brave,blanket,soft
5754,5a,beggar,poor,steel,strength
5755,5a,glass,fragile,steel,strength
5756,5a,hero,brave,steel,strength
5757,5a,beggar,poor,athlete,fit
5758,5a,glass,fragile,athlete,fit
5759,5a,hero,brave,athlete,fit
5760,5a,beggar,poor,cherry,red
5761,5a,glass,fragile,cherry,red
5762,5a,hero,brave,cherry,red
5763,5a,beggar,poor,dog,furry
5764,5a,glass,fragile,dog,furry
5765,5a,hero,brave,dog,furry
5766,5a,beggar,poor,cement,solid
5767,5a,glass,fragile,cement,solid
5768,5a,hero,brave,cement,solid
5769,5a,beggar,poor,light,bright
5770,5a,glass,fragile,light,bright
5771,5a,hero,brave,light,bright
5772,5a,beggar,poor,pizza,cheesy
5773,5a,glass,fragile,pizza,cheesy
5774,5a,hero,brave,pizza,cheesy
5775,5a,beggar,poor,bone,brittle
5776,5a,glass,fragile,bone,brittle
5777,5a,hero,brave,bone,brittle
5778,5a,beggar,poor,priest,holy
5779,5a,glass,fragile,priest,holy
5780,5a,hero,brave,priest,holy
5781,5a,beggar,poor,baby,bald
5782,5a,glass,fragile,baby,bald
5783,5a,hero,brave,baby,bald
5784,5a,beggar,poor,car,fast
5785,5a,glass,fragile,car,fast
5786,5a,hero,brave,car,fast
5787,5a,beggar,poor,apple,red
5788,5a,glass,fragile,apple,red
5789,5a,hero,brave,apple,red
5790,5a,beggar,poor,prince,charming
5791,5a,glass,fragile,prince,charming
5792,5a,hero,brave,prince,charming
5793,5a,beggar,poor,heat,fire
5794,5a,glass,fragile,heat,fire
5795,5a,hero,brave,heat,fire
5796,5a,beggar,poor,lipstick,red
5797,5a,glass,fragile,lipstick,red
5798,5a,hero,brave,lipstick,red
5799,5a,beggar,poor,fizzy,pop
5800,5a,glass,fragile,fizzy,pop
5801,5a,hero,brave,fizzy,pop
5802,5a,beggar,poor,man,tall
5803,5a,glass,fragile,man,tall
5804,5a,hero,brave,man,tall
5805,5a,beggar,poor,flimsy,paper
5806,5a,glass,fragile,flimsy,paper
5807,5a,hero,brave,flimsy,paper
5808,5a,beggar,poor,tall,man
5809,5a,glass,fragile,tall,man
5810,5a,hero,brave,tall,man
5811,5a,beggar,poor,intellectual,professor
5812,5a,glass,fragile,intellectual,professor
5813,5a,hero,brave,intellectual,professor
5814,7h,heir,testament,queen,throne
5815,7h,king,crown,queen,throne
5816,7h,graduate,diploma,queen,throne
5817,7h,police,badge,queen,throne
5818,7h,heir,testament,driver,license
5819,7h,king,crown,driver,license
5820,7h,graduate,diploma,driver,license
5821,7h,police,badge,driver,license
5822,7h,heir,testament,winner,trophy
5823,7h,king,crown,winner,trophy
5824,7h,graduate,diploma,winner,trophy
5825,7h,police,badge,winner,trophy
5826,7h,heir,testament,owner,deed
5827,7h,king,crown,owner,deed
5828,7h,graduate,diploma,owner,deed
5829,7h,police,badge,owner,deed
5830,7h,heir,testament,physician,degree
5831,7h,king,crown,physician,degree
5832,7h,graduate,diploma,physician,degree
5833,7h,police,badge,physician,degree
5834,7h,heir,testament,champion,trophy
5835,7h,king,crown,champion,trophy
5836,7h,graduate,diploma,champion,trophy
5837,7h,police,badge,champion,trophy
5838,7h,heir,testament,doctor,phd
5839,7h,king,crown,doctor,phd
5840,7h,graduate,diploma,doctor,phd
5841,7h,police,badge,doctor,phd
5842,7h,heir,testament,teacher,certificate
5843,7h,king,crown,teacher,certificate
5844,7h,graduate,diploma,teacher,certificate
5845,7h,police,badge,teacher,certificate
5846,7h,heir,testament,insured,policy
5847,7h,king,crown,insured,policy
5848,7h,graduate,diploma,insured,policy
5849,7h,police,badge,insured,policy
5850,7h,heir,testament,employee,paycheck
5851,7h,king,crown,employee,paycheck
5852,7h,graduate,diploma,employee,paycheck
5853,7h,police,badge,employee,paycheck
5854,7h,heir,testament,student,certification
5855,7h,king,crown,student,certification
5856,7h,graduate,diploma,student,certification
5857,7h,police,badge,student,certification
5858,7h,heir,testament,doctor,stethoscope
5859,7h,king,crown,doctor,stethoscope
5860,7h,graduate,diploma,doctor,stethoscope
5861,7h,police,badge,doctor,stethoscope
5862,7h,heir,testament,princess,tiara
5863,7h,king,crown,princess,tiara
5864,7h,graduate,diploma,princess,tiara
5865,7h,police,badge,princess,tiara
