,type,word1,word2,word3,target
4366,NN_NNPOS,show,show's,organization,organization's
4367,NNPOS_NN,show's,show,organization's,organization
4368,NN_NNPOS,show,show's,father,father's
4369,NNPOS_NN,show's,show,father's,father
4370,NN_NNPOS,film,film's,woman,woman's
4371,NNPOS_NN,film's,film,woman's,woman
4372,NN_NNPOS,film,film's,weekend,weekend's
4373,NNPOS_NN,film's,film,weekend's,weekend
4374,NN_NNPOS,film,film's,community,community's
4375,NNPOS_NN,film's,film,community's,community
4376,NN_NNPOS,film,film's,game,game's
4377,NNPOS_NN,film's,film,game's,game
4378,NN_NNPOS,film,film's,administration,administration's
4379,NNPOS_NN,film's,film,administration's,administration
4380,NN_NNPOS,child,child's,association,association's
4381,NNPOS_NN,child's,child,association's,association
4382,NN_NNPOS,child,child's,daughter,daughter's
4383,NNPOS_NN,child's,child,daughter's,daughter
4384,NN_NNPOS,child,child's,agency,agency's
4385,NNPOS_NN,child's,child,agency's,agency
4386,NN_NNPOS,child,child's,boy,boy's
4387,NNPOS_NN,child's,child,boy's,boy
4388,NN_NNPOS,child,child's,project,project's
4389,NNPOS_NN,child's,child,project's,project
4390,NN_NNPOS,mother,mother's,hospital,hospital's
4391,NNPOS_NN,mother's,mother,hospital's,hospital
4392,NN_NNPOS,mother,mother's,today,today's
4393,NNPOS_NN,mother's,mother,today's,today
4394,NN_NNPOS,mother,mother's,victim,victim's
4395,NNPOS_NN,mother's,mother,victim's,victim
4396,NN_NNPOS,mother,mother's,family,family's
4397,NNPOS_NN,mother's,mother,family's,family
4398,NN_NNPOS,mother,mother's,company,company's
4399,NNPOS_NN,mother's,mother,company's,company
4400,NN_NNPOS,month,month's,child,child's
4401,NNPOS_NN,month's,month,child's,child
4402,NN_NNPOS,month,month's,victim,victim's
4403,NNPOS_NN,month's,month,victim's,victim
4404,NN_NNPOS,month,month's,husband,husband's
4405,NNPOS_NN,month's,month,husband's,husband
4406,NN_NNPOS,month,month's,bank,bank's
4407,NNPOS_NN,month's,month,bank's,bank
4408,NN_NNPOS,month,month's,book,book's
4409,NNPOS_NN,month's,month,book's,book
4410,NN_NNPOS,center,center's,industry,industry's
4411,NNPOS_NN,center's,center,industry's,industry
4412,NN_NNPOS,center,center's,person,person's
4413,NNPOS_NN,center's,center,person's,person
4414,NN_NNPOS,center,center's,daughter,daughter's
4415,NNPOS_NN,center's,center,daughter's,daughter
4416,NN_NNPOS,center,center's,weekend,weekend's
4417,NNPOS_NN,center's,center,weekend's,weekend
4418,NN_NNPOS,center,center's,governor,governor's
4419,NNPOS_NN,center's,center,governor's,governor
4420,NN_NNPOS,season,season's,state,state's
4421,NNPOS_NN,season's,season,state's,state
4422,NN_NNPOS,season,season's,station,station's
4423,NNPOS_NN,season's,season,station's,station
4424,NN_NNPOS,season,season's,community,community's
4425,NNPOS_NN,season's,season,community's,community
4426,NN_NNPOS,season,season's,program,program's
4427,NNPOS_NN,season's,season,program's,program
4428,NN_NNPOS,season,season's,government,government's
4429,NNPOS_NN,season's,season,government's,government
4430,NN_NNPOS,general,general's,country,country's
4431,NNPOS_NN,general's,general,country's,country
4432,NN_NNPOS,general,general's,judge,judge's
4433,NNPOS_NN,general's,general,judge's,judge
4434,NN_NNPOS,general,general's,play,play's
4435,NNPOS_NN,general's,general,play's,play
4436,NN_NNPOS,general,general's,program,program's
4437,NNPOS_NN,general's,general,program's,program
4438,NN_NNPOS,general,general's,baseball,baseball's
4439,NNPOS_NN,general's,general,baseball's,baseball
4440,NN_NNPOS,university,university's,person,person's
4441,NNPOS_NN,university's,university,person's,person
4442,NN_NNPOS,university,university's,council,council's
4443,NNPOS_NN,university's,university,council's,council
4444,NN_NNPOS,university,university's,system,system's
4445,NNPOS_NN,university's,university,system's,system
4446,NN_NNPOS,university,university's,club,club's
4447,NNPOS_NN,university's,university,club's,club
4448,NN_NNPOS,university,university's,coroner,coroner's
4449,NNPOS_NN,university's,university,coroner's,coroner
4450,NN_NNPOS,community,community's,association,association's
4451,NNPOS_NN,community's,community,association's,association
4452,NN_NNPOS,community,community's,author,author's
4453,NNPOS_NN,community's,community,author's,author
4454,NN_NNPOS,community,community's,park,park's
4455,NNPOS_NN,community's,community,park's,park
4456,NN_NNPOS,community,community's,boy,boy's
4457,NNPOS_NN,community's,community,boy's,boy
4458,NN_NNPOS,community,community's,family,family's
4459,NNPOS_NN,community's,community,family's,family
4460,NN_NNPOS,judge,judge's,building,building's
4461,NNPOS_NN,judge's,judge,building's,building
4462,NN_NNPOS,judge,judge's,mayor,mayor's
4463,NNPOS_NN,judge's,judge,mayor's,mayor
4464,NN_NNPOS,judge,judge's,evening,evening's
4465,NNPOS_NN,judge's,judge,evening's,evening
4466,NN_NNPOS,judge,judge's,government,government's
4467,NNPOS_NN,judge's,judge,government's,government
4468,NN_NNPOS,judge,judge's,school,school's
4469,NNPOS_NN,judge's,judge,school's,school
4470,NN_NNPOS,league,league's,court,court's
4471,NNPOS_NN,league's,league,court's,court
4472,NN_NNPOS,league,league's,child,child's
4473,NNPOS_NN,league's,league,child's,child
4474,NN_NNPOS,league,league's,boy,boy's
4475,NNPOS_NN,league's,league,boy's,boy
4476,NN_NNPOS,league,league's,county,county's
4477,NNPOS_NN,league's,league,county's,county
4478,NN_NNPOS,league,league's,governor,governor's
4479,NNPOS_NN,league's,league,governor's,governor
4480,NN_NNPOS,band,band's,victim,victim's
4481,NNPOS_NN,band's,band,victim's,victim
4482,NN_NNPOS,band,band's,region,region's
4483,NNPOS_NN,band's,band,region's,region
4484,NN_NNPOS,band,band's,park,park's
4485,NNPOS_NN,band's,band,park's,park
4486,NN_NNPOS,band,band's,city,city's
4487,NNPOS_NN,band's,band,city's,city
4488,NN_NNPOS,band,band's,week,week's
4489,NNPOS_NN,band's,band,week's,week
4490,NN_NNPOS,committee,committee's,president,president's
4491,NNPOS_NN,committee's,committee,president's,president
4492,NN_NNPOS,committee,committee's,girl,girl's
4493,NNPOS_NN,committee's,committee,girl's,girl
4494,NN_NNPOS,committee,committee's,couple,couple's
4495,NNPOS_NN,committee's,committee,couple's,couple
4496,NN_NNPOS,committee,committee's,film,film's
4497,NNPOS_NN,committee's,committee,film's,film
4498,NN_NNPOS,committee,committee's,governor,governor's
4499,NNPOS_NN,committee's,committee,governor's,governor
4500,NN_NNPOS,husband,husband's,mayor,mayor's
4501,NNPOS_NN,husband's,husband,mayor's,mayor
4502,NN_NNPOS,husband,husband's,evening,evening's
4503,NNPOS_NN,husband's,husband,evening's,evening
4504,NN_NNPOS,husband,husband's,couple,couple's
4505,NNPOS_NN,husband's,husband,couple's,couple
4506,NN_NNPOS,husband,husband's,center,center's
4507,NNPOS_NN,husband's,husband,center's,center
4508,NN_NNPOS,husband,husband's,band,band's
4509,NNPOS_NN,husband's,husband,band's,band
4510,NN_NNPOS,program,program's,mayor,mayor's
4511,NNPOS_NN,program's,program,mayor's,mayor
4512,NN_NNPOS,program,program's,region,region's
4513,NNPOS_NN,program's,program,region's,region
4514,NN_NNPOS,program,program's,attorney,attorney's
4515,NNPOS_NN,program's,program,attorney's,attorney
4516,NN_NNPOS,program,program's,doctor,doctor's
4517,NNPOS_NN,program's,program,doctor's,doctor
4518,NN_NNPOS,program,program's,administration,administration's
4519,NNPOS_NN,program's,program,administration's,administration
4520,NN_NNPOS,museum,museum's,church,church's
4521,NNPOS_NN,museum's,museum,church's,church
4522,NN_NNPOS,museum,museum's,evening,evening's
4523,NNPOS_NN,museum's,museum,evening's,evening
4524,NN_NNPOS,museum,museum's,mother,mother's
4525,NNPOS_NN,museum's,museum,mother's,mother
4526,NN_NNPOS,museum,museum's,university,university's
4527,NNPOS_NN,museum's,museum,university's,university
4528,NN_NNPOS,museum,museum's,week,week's
4529,NNPOS_NN,museum's,museum,week's,week
4530,NN_NNPOS,day,day's,author,author's
4531,NNPOS_NN,day's,day,author's,author
4532,NN_NNPOS,day,day's,president,president's
4533,NNPOS_NN,day's,day,president's,president
4534,NN_NNPOS,day,day's,judge,judge's
4535,NNPOS_NN,day's,day,judge's,judge
4536,NN_NNPOS,day,day's,community,community's
4537,NNPOS_NN,day's,day,community's,community
4538,NN_NNPOS,day,day's,town,town's
4539,NNPOS_NN,day's,day,town's,town
4540,NN_NNPOS,union,union's,network,network's
4541,NNPOS_NN,union's,union,network's,network
4542,NN_NNPOS,union,union's,town,town's
4543,NNPOS_NN,union's,union,town's,town
4544,NN_NNPOS,union,union's,party,party's
4545,NNPOS_NN,union's,union,party's,party
4546,NN_NNPOS,union,union's,band,band's
4547,NNPOS_NN,union's,union,band's,band
4548,NN_NNPOS,union,union's,league,league's
4549,NNPOS_NN,union's,union,league's,league
4550,NN_NNPOS,administration,administration's,park,park's
4551,NNPOS_NN,administration's,administration,park's,park
4552,NN_NNPOS,administration,administration's,bank,bank's
4553,NNPOS_NN,administration's,administration,bank's,bank
4554,NN_NNPOS,administration,administration's,son,son's
4555,NNPOS_NN,administration's,administration,son's,son
4556,NN_NNPOS,administration,administration's,doctor,doctor's
4557,NNPOS_NN,administration's,administration,doctor's,doctor
4558,NN_NNPOS,administration,administration's,father,father's
4559,NNPOS_NN,administration's,administration,father's,father
4560,NN_NNPOS,club,club's,president,president's
4561,NNPOS_NN,club's,club,president's,president
4562,NN_NNPOS,club,club's,author,author's
4563,NNPOS_NN,club's,club,author's,author
4564,NN_NNPOS,club,club's,woman,woman's
4565,NNPOS_NN,club's,club,woman's,woman
4566,NN_NNPOS,club,club's,man,man's
4567,NNPOS_NN,club's,club,man's,man
4568,NN_NNPOS,club,club's,family,family's
4569,NNPOS_NN,club's,club,family's,family
4570,NN_NNPOS,project,project's,author,author's
4571,NNPOS_NN,project's,project,author's,author
4572,NN_NNPOS,project,project's,night,night's
4573,NNPOS_NN,project's,project,night's,night
4574,NN_NNPOS,project,project's,boy,boy's
4575,NNPOS_NN,project's,project,boy's,boy
4576,NN_NNPOS,project,project's,play,play's
4577,NNPOS_NN,project's,project,play's,play
4578,NN_NNPOS,project,project's,father,father's
4579,NNPOS_NN,project's,project,father's,father
4580,NN_NNPOS,organization,organization's,building,building's
4581,NNPOS_NN,organization's,organization,building's,building
4582,NN_NNPOS,organization,organization's,mayor,mayor's
4583,NNPOS_NN,organization's,organization,mayor's,mayor
4584,NN_NNPOS,organization,organization's,committee,committee's
4585,NNPOS_NN,organization's,organization,committee's,committee
4586,NN_NNPOS,organization,organization's,community,community's
4587,NNPOS_NN,organization's,organization,community's,community
4588,NN_NNPOS,organization,organization's,driver,driver's
4589,NNPOS_NN,organization's,organization,driver's,driver
4590,NN_NNPOS,church,church's,judge,judge's
4591,NNPOS_NN,church's,church,judge's,judge
4592,NN_NNPOS,church,church's,baseball,baseball's
4593,NNPOS_NN,church's,church,baseball's,baseball
4594,NN_NNPOS,church,church's,game,game's
4595,NNPOS_NN,church's,church,game's,game
4596,NN_NNPOS,church,church's,doctor,doctor's
4597,NNPOS_NN,church's,church,doctor's,doctor
4598,NN_NNPOS,church,church's,jury,jury's
4599,NNPOS_NN,church's,church,jury's,jury
4600,NN_NNPOS,person,person's,victim,victim's
4601,NNPOS_NN,person's,person,victim's,victim
4602,NN_NNPOS,person,person's,world,world's
4603,NNPOS_NN,person's,person,world's,world
4604,NN_NNPOS,person,person's,play,play's
4605,NNPOS_NN,person's,person,play's,play
4606,NN_NNPOS,person,person's,team,team's
4607,NNPOS_NN,person's,person,team's,team
4608,NN_NNPOS,person,person's,jury,jury's
4609,NNPOS_NN,person's,person,jury's,jury
4610,NN_NNPOS,son,son's,church,church's
4611,NNPOS_NN,son's,son,church's,church
4612,NN_NNPOS,son,son's,today,today's
4613,NNPOS_NN,son's,son,today's,today
4614,NN_NNPOS,son,son's,daughter,daughter's
4615,NNPOS_NN,son's,son,daughter's,daughter
4616,NN_NNPOS,son,son's,group,group's
4617,NNPOS_NN,son's,son,group's,group
4618,NN_NNPOS,son,son's,governor,governor's
4619,NNPOS_NN,son's,son,governor's,governor
4620,NN_NNPOS,market,market's,industry,industry's
4621,NNPOS_NN,market's,market,industry's,industry
4622,NN_NNPOS,market,market's,council,council's
4623,NNPOS_NN,market's,market,council's,council
4624,NN_NNPOS,market,market's,couple,couple's
4625,NNPOS_NN,market's,market,couple's,couple
4626,NN_NNPOS,market,market's,county,county's
4627,NNPOS_NN,market's,market,county's,county
4628,NN_NNPOS,market,market's,union,union's
4629,NNPOS_NN,market's,market,union's,union
4630,NN_NNPOS,artist,artist's,hospital,hospital's
4631,NNPOS_NN,artist's,artist,hospital's,hospital
4632,NN_NNPOS,artist,artist's,couple,couple's
4633,NNPOS_NN,artist's,artist,couple's,couple
4634,NN_NNPOS,artist,artist's,community,community's
4635,NNPOS_NN,artist's,artist,community's,community
4636,NN_NNPOS,artist,artist's,general,general's
4637,NNPOS_NN,artist's,artist,general's,general
4638,NN_NNPOS,artist,artist's,county,county's
4639,NNPOS_NN,artist's,artist,county's,county
4640,NN_NNPOS,bank,bank's,association,association's
4641,NNPOS_NN,bank's,bank,association's,association
4642,NN_NNPOS,bank,bank's,artist,artist's
4643,NNPOS_NN,bank's,bank,artist's,artist
4644,NN_NNPOS,bank,bank's,doctor,doctor's
4645,NNPOS_NN,bank's,bank,doctor's,doctor
4646,NN_NNPOS,bank,bank's,university,university's
4647,NNPOS_NN,bank's,bank,university's,university
4648,NN_NNPOS,bank,bank's,governor,governor's
4649,NNPOS_NN,bank's,bank,governor's,governor
4650,NN_NNPOS,driver,driver's,evening,evening's
4651,NNPOS_NN,driver's,driver,evening's,evening
4652,NN_NNPOS,driver,driver's,show,show's
4653,NNPOS_NN,driver's,driver,show's,show
4654,NN_NNPOS,driver,driver's,community,community's
4655,NNPOS_NN,driver's,driver,community's,community
4656,NN_NNPOS,driver,driver's,network,network's
4657,NNPOS_NN,driver's,driver,network's,network
4658,NN_NNPOS,driver,driver's,week,week's
4659,NNPOS_NN,driver's,driver,week's,week
4660,NN_NNPOS,coroner,coroner's,city,city's
4661,NNPOS_NN,coroner's,coroner,city's,city
4662,NN_NNPOS,coroner,coroner's,bill,bill's
4663,NNPOS_NN,coroner's,coroner,bill's,bill
4664,NN_NNPOS,coroner,coroner's,everyone,everyone's
4665,NNPOS_NN,coroner's,coroner,everyone's,everyone
4666,NN_NNPOS,coroner,coroner's,group,group's
4667,NNPOS_NN,coroner's,coroner,group's,group
4668,NN_NNPOS,coroner,coroner's,week,week's
4669,NNPOS_NN,coroner's,coroner,week's,week
4670,NN_NNPOS,master,master's,hospital,hospital's
4671,NNPOS_NN,master's,master,hospital's,hospital
4672,NN_NNPOS,master,master's,family,family's
4673,NNPOS_NN,master's,master,family's,family
4674,NN_NNPOS,master,master's,driver,driver's
4675,NNPOS_NN,master's,master,driver's,driver
4676,NN_NNPOS,master,master's,book,book's
4677,NNPOS_NN,master's,master,book's,book
4678,NN_NNPOS,master,master's,union,union's
4679,NNPOS_NN,master's,master,union's,union
4680,NN_NNPOS,baseball,baseball's,president,president's
4681,NNPOS_NN,baseball's,baseball,president's,president
4682,NN_NNPOS,baseball,baseball's,society,society's
4683,NNPOS_NN,baseball's,baseball,society's,society
4684,NN_NNPOS,baseball,baseball's,station,station's
4685,NNPOS_NN,baseball's,baseball,station's,station
4686,NN_NNPOS,baseball,baseball's,boy,boy's
4687,NNPOS_NN,baseball's,baseball,boy's,boy
4688,NN_NNPOS,baseball,baseball's,county,county's
4689,NNPOS_NN,baseball's,baseball,county's,county
4690,NN_NNPOS,tonight,tonight's,building,building's
4691,NNPOS_NN,tonight's,tonight,building's,building
4692,NN_NNPOS,tonight,tonight's,agency,agency's
4693,NNPOS_NN,tonight's,tonight,agency's,agency
4694,NN_NNPOS,tonight,tonight's,month,month's
4695,NNPOS_NN,tonight's,tonight,month's,month
4696,NN_NNPOS,tonight,tonight's,world,world's
4697,NNPOS_NN,tonight's,tonight,world's,world
4698,NN_NNPOS,tonight,tonight's,jury,jury's
4699,NNPOS_NN,tonight's,tonight,jury's,jury
4700,NN_NNPOS,panel,panel's,year,year's
4701,NNPOS_NN,panel's,panel,year's,year
4702,NN_NNPOS,panel,panel's,victim,victim's
4703,NNPOS_NN,panel's,panel,victim's,victim
4704,NN_NNPOS,panel,panel's,society,society's
4705,NNPOS_NN,panel's,panel,society's,society
4706,NN_NNPOS,panel,panel's,family,family's
4707,NNPOS_NN,panel's,panel,family's,family
4708,NN_NNPOS,panel,panel's,game,game's
4709,NNPOS_NN,panel's,panel,game's,game
4710,NN_NNPOS,society,society's,country,country's
4711,NNPOS_NN,society's,society,country's,country
4712,NN_NNPOS,society,society's,day,day's
4713,NNPOS_NN,society's,society,day's,day
4714,NN_NNPOS,society,society's,government,government's
4715,NNPOS_NN,society's,society,government's,government
4716,NN_NNPOS,society,society's,doctor,doctor's
4717,NNPOS_NN,society's,society,doctor's,doctor
4718,NN_NNPOS,society,society's,governor,governor's
4719,NNPOS_NN,society's,society,governor's,governor
4720,NN_NNPOS,boy,boy's,author,author's
4721,NNPOS_NN,boy's,boy,author's,author
4722,NN_NNPOS,boy,boy's,dollar,dollar's
4723,NNPOS_NN,boy's,boy,dollar's,dollar
4724,NN_NNPOS,boy,boy's,mother,mother's
4725,NNPOS_NN,boy's,boy,mother's,mother
4726,NN_NNPOS,boy,boy's,woman,woman's
4727,NNPOS_NN,boy's,boy,woman's,woman
4728,NN_NNPOS,boy,boy's,center,center's
4729,NNPOS_NN,boy's,boy,center's,center
4730,NN_NNPOS,wife,wife's,nation,nation's
4731,NNPOS_NN,wife's,wife,nation's,nation
4732,NN_NNPOS,wife,wife's,husband,husband's
4733,NNPOS_NN,wife's,wife,husband's,husband
4734,NN_NNPOS,wife,wife's,artist,artist's
4735,NNPOS_NN,wife's,wife,artist's,artist
4736,NN_NNPOS,wife,wife's,play,play's
4737,NNPOS_NN,wife's,wife,play's,play
4738,NN_NNPOS,wife,wife's,game,game's
4739,NNPOS_NN,wife's,wife,game's,game
4740,NN_NNPOS,hospital,hospital's,person,person's
4741,NNPOS_NN,hospital's,hospital,person's,person
4742,NN_NNPOS,hospital,hospital's,world,world's
4743,NNPOS_NN,hospital's,hospital,world's,world
4744,NN_NNPOS,hospital,hospital's,driver,driver's
4745,NNPOS_NN,hospital's,hospital,driver's,driver
4746,NN_NNPOS,hospital,hospital's,jury,jury's
4747,NNPOS_NN,hospital's,hospital,jury's,jury
4748,NN_NNPOS,hospital,hospital's,administration,administration's
4749,NNPOS_NN,hospital's,hospital,administration's,administration
4750,NN_NNPOS,couple,couple's,bank,bank's
4751,NNPOS_NN,couple's,couple,bank's,bank
4752,NN_NNPOS,couple,couple's,everyone,everyone's
4753,NNPOS_NN,couple's,couple,everyone's,everyone
4754,NN_NNPOS,couple,couple's,area,area's
4755,NNPOS_NN,couple's,couple,area's,area
4756,NN_NNPOS,couple,couple's,family,family's
4757,NNPOS_NN,couple's,couple,family's,family
4758,NN_NNPOS,couple,couple's,team,team's
4759,NNPOS_NN,couple's,couple,team's,team
4760,NN_NNPOS,town,town's,dollar,dollar's
4761,NNPOS_NN,town's,town,dollar's,dollar
4762,NN_NNPOS,town,town's,weekend,weekend's
4763,NNPOS_NN,town's,town,weekend's,weekend
4764,NN_NNPOS,town,town's,program,program's
4765,NNPOS_NN,town's,town,program's,program
4766,NN_NNPOS,town,town's,school,school's
4767,NNPOS_NN,town's,town,school's,school
4768,NN_NNPOS,town,town's,jury,jury's
4769,NNPOS_NN,town's,town,jury's,jury
4770,NN_NNPOS,park,park's,husband,husband's
4771,NNPOS_NN,park's,park,husband's,husband
4772,NN_NNPOS,park,park's,wife,wife's
4773,NNPOS_NN,park's,park,wife's,wife
4774,NN_NNPOS,park,park's,network,network's
4775,NNPOS_NN,park's,park,network's,network
4776,NN_NNPOS,park,park's,doctor,doctor's
4777,NNPOS_NN,park's,park,doctor's,doctor
4778,NN_NNPOS,park,park's,team,team's
4779,NNPOS_NN,park's,park,team's,team
4780,NN_NNPOS,game,game's,night,night's
4781,NNPOS_NN,game's,game,night's,night
4782,NN_NNPOS,game,game's,baseball,baseball's
4783,NNPOS_NN,game's,game,baseball's,baseball
4784,NN_NNPOS,game,game's,company,company's
4785,NNPOS_NN,game's,game,company's,company
4786,NN_NNPOS,game,game's,book,book's
4787,NNPOS_NN,game's,game,book's,book
4788,NN_NNPOS,game,game's,governor,governor's
4789,NNPOS_NN,game's,game,governor's,governor
4790,NN_NNPOS,jury,jury's,child,child's
4791,NNPOS_NN,jury's,jury,child's,child
4792,NN_NNPOS,jury,jury's,building,building's
4793,NNPOS_NN,jury's,jury,building's,building
4794,NN_NNPOS,jury,jury's,bank,bank's
4795,NNPOS_NN,jury's,jury,bank's,bank
4796,NN_NNPOS,jury,jury's,man,man's
4797,NNPOS_NN,jury's,jury,man's,man
4798,NN_NNPOS,jury,jury's,life,life's
4799,NNPOS_NN,jury's,jury,life's,life
4800,NN_NNPOS,life,life's,master,master's
4801,NNPOS_NN,life's,life,master's,master
4802,NN_NNPOS,life,life's,project,project's
4803,NNPOS_NN,life's,life,project's,project
4804,NN_NNPOS,life,life's,boy,boy's
4805,NNPOS_NN,life's,life,boy's,boy
4806,NN_NNPOS,life,life's,attorney,attorney's
4807,NNPOS_NN,life's,life,attorney's,attorney
4808,NN_NNPOS,life,life's,area,area's
4809,NNPOS_NN,life's,life,area's,area
4810,NN_NNPOS,association,association's,council,council's
4811,NNPOS_NN,association's,association,council's,council
4812,NN_NNPOS,association,association's,artist,artist's
4813,NNPOS_NN,association's,association,artist's,artist
4814,NN_NNPOS,association,association's,doctor,doctor's
4815,NNPOS_NN,association's,association,doctor's,doctor
4816,NN_NNPOS,association,association's,governor,governor's
4817,NNPOS_NN,association's,association,governor's,governor
4818,NN_NNPOS,association,association's,book,book's
4819,NNPOS_NN,association's,association,book's,book
4820,NN_NNPOS,book,book's,today,today's
4821,NNPOS_NN,book's,book,today's,today
4822,NN_NNPOS,book,book's,system,system's
4823,NNPOS_NN,book's,book,system's,system
4824,NN_NNPOS,book,book's,council,council's
4825,NNPOS_NN,book's,book,council's,council
4826,NN_NNPOS,book,book's,state,state's
4827,NNPOS_NN,book's,book,state's,state
4828,NN_NNPOS,book,book's,son,son's
4829,NNPOS_NN,book's,book,son's,son
4830,NN_NNPOS,station,station's,museum,museum's
4831,NNPOS_NN,station's,station,museum's,museum
4832,NN_NNPOS,station,station's,child,child's
4833,NNPOS_NN,station's,station,child's,child
4834,NN_NNPOS,station,station's,family,family's
4835,NNPOS_NN,station's,station,family's,family
4836,NN_NNPOS,station,station's,band,band's
4837,NNPOS_NN,station's,station,band's,band
4838,NN_NNPOS,station,station's,book,book's
4839,NNPOS_NN,station's,station,book's,book
4840,NN_NNPOS,building,building's,council,council's
4841,NNPOS_NN,building's,building,council's,council
4842,NN_NNPOS,building,building's,man,man's
4843,NNPOS_NN,building's,building,man's,man
4844,NN_NNPOS,building,building's,everyone,everyone's
4845,NNPOS_NN,building's,building,everyone's,everyone
4846,NN_NNPOS,building,building's,world,world's
4847,NNPOS_NN,building's,building,world's,world
4848,NN_NNPOS,building,building's,market,market's
4849,NNPOS_NN,building's,building,market's,market
4850,NN_NNPOS,summer,summer's,state,state's
4851,NNPOS_NN,summer's,summer,state's,state
4852,NN_NNPOS,summer,summer's,month,month's
4853,NNPOS_NN,summer's,summer,month's,month
4854,NN_NNPOS,summer,summer's,department,department's
4855,NNPOS_NN,summer's,summer,department's,department
4856,NN_NNPOS,summer,summer's,family,family's
4857,NNPOS_NN,summer's,summer,family's,family
4858,NN_NNPOS,summer,summer's,patient,patient's
4859,NNPOS_NN,summer's,summer,patient's,patient
4860,NN_NNPOS,patient,patient's,husband,husband's
4861,NNPOS_NN,patient's,patient,husband's,husband
4862,NN_NNPOS,patient,patient's,night,night's
4863,NNPOS_NN,patient's,patient,night's,night
4864,NN_NNPOS,patient,patient's,club,club's
4865,NNPOS_NN,patient's,patient,club's,club
4866,NN_NNPOS,patient,patient's,judge,judge's
4867,NNPOS_NN,patient's,patient,judge's,judge
4868,NN_NNPOS,patient,patient's,town,town's
4869,NNPOS_NN,patient's,patient,town's,town
4870,NN_NNPOS,victim,victim's,tonight,tonight's
4871,NNPOS_NN,victim's,victim,tonight's,tonight
4872,NN_NNPOS,victim,victim's,board,board's
4873,NNPOS_NN,victim's,victim,board's,board
4874,NN_NNPOS,victim,victim's,dollar,dollar's
4875,NNPOS_NN,victim's,victim,dollar's,dollar
4876,NN_NNPOS,victim,victim's,summer,summer's
4877,NNPOS_NN,victim's,victim,summer's,summer
4878,NN_NNPOS,victim,victim's,party,party's
4879,NNPOS_NN,victim's,victim,party's,party
4880,NN_NNPOS,system,system's,hospital,hospital's
4881,NNPOS_NN,system's,system,hospital's,hospital
4882,NN_NNPOS,system,system's,husband,husband's
4883,NNPOS_NN,system's,system,husband's,husband
4884,NN_NNPOS,system,system's,woman,woman's
4885,NNPOS_NN,system's,system,woman's,woman
4886,NN_NNPOS,system,system's,state,state's
4887,NNPOS_NN,system's,system,state's,state
4888,NN_NNPOS,system,system's,show,show's
4889,NNPOS_NN,system's,system,show's,show
4890,NN_NNPOS,everyone,everyone's,mayor,mayor's
4891,NNPOS_NN,everyone's,everyone,mayor's,mayor
4892,NN_NNPOS,everyone,everyone's,agency,agency's
4893,NNPOS_NN,everyone's,everyone,agency's,agency
4894,NN_NNPOS,everyone,everyone's,show,show's
4895,NNPOS_NN,everyone's,everyone,show's,show
4896,NN_NNPOS,everyone,everyone's,station,station's
4897,NNPOS_NN,everyone's,everyone,station's,station
4898,NN_NNPOS,everyone,everyone's,area,area's
4899,NNPOS_NN,everyone's,everyone,area's,area
4900,NN_NNPOS,daughter,daughter's,building,building's
4901,NNPOS_NN,daughter's,daughter,building's,building
4902,NN_NNPOS,daughter,daughter's,life,life's
4903,NNPOS_NN,daughter's,daughter,life's,life
4904,NN_NNPOS,daughter,daughter's,company,company's
4905,NNPOS_NN,daughter's,daughter,company's,company
4906,NN_NNPOS,daughter,daughter's,union,union's
4907,NNPOS_NN,daughter's,daughter,union's,union
4908,NN_NNPOS,daughter,daughter's,school,school's
4909,NNPOS_NN,daughter's,daughter,school's,school
4910,NN_NNPOS,network,network's,church,church's
4911,NNPOS_NN,network's,network,church's,church
4912,NN_NNPOS,network,network's,author,author's
4913,NNPOS_NN,network's,network,author's,author
4914,NN_NNPOS,network,network's,night,night's
4915,NNPOS_NN,network's,network,night's,night
4916,NN_NNPOS,network,network's,driver,driver's
4917,NNPOS_NN,network's,network,driver's,driver
4918,NN_NNPOS,network,network's,jury,jury's
4919,NNPOS_NN,network's,network,jury's,jury
4920,NN_NNPOS,author,author's,district,district's
4921,NNPOS_NN,author's,author,district's,district
4922,NN_NNPOS,author,author's,summer,summer's
4923,NNPOS_NN,author's,author,summer's,summer
4924,NN_NNPOS,author,author's,state,state's
4925,NNPOS_NN,author's,author,state's,state
4926,NN_NNPOS,author,author's,son,son's
4927,NNPOS_NN,author's,author,son's,son
4928,NN_NNPOS,author,author's,everyone,everyone's
4929,NNPOS_NN,author's,author,everyone's,everyone
4930,NN_NNPOS,girl,girl's,country,country's
4931,NNPOS_NN,girl's,girl,country's,country
4932,NN_NNPOS,girl,girl's,board,board's
4933,NNPOS_NN,girl's,girl,board's,board
4934,NN_NNPOS,girl,girl's,industry,industry's
4935,NNPOS_NN,girl's,girl,industry's,industry
4936,NN_NNPOS,girl,girl's,mother,mother's
4937,NNPOS_NN,girl's,girl,mother's,mother
4938,NN_NNPOS,girl,girl's,commission,commission's
4939,NNPOS_NN,girl's,girl,commission's,commission
4940,NN_NNPOS,bill,bill's,nation,nation's
4941,NNPOS_NN,bill's,bill,nation's,nation
4942,NN_NNPOS,bill,bill's,couple,couple's
4943,NNPOS_NN,bill's,bill,couple's,couple
4944,NN_NNPOS,bill,bill's,project,project's
